Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,RemodAge
1309,20,RM,100.0,12000,Pave,NA,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,1,6,144.0,5,608.0,172.0,924.0,GasA,5,Y,SBrkr,1122,0,0,1122,1.0,0.0,1,0,2,1,4.0,6,8.0,0,0,Attchd,1948.0,1,2.0,528.0,3,3,3,0,36,0,0,0,0,0,2,NA,0,5,2008,WD,Normal,147000.0,2046.0,2.0,60,3
1310,20,RL,,7153,Pave,NA,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4.0,3,1,6,1200.0,1,0.0,78.0,1278.0,GasA,4,Y,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,1991.0,2,2.0,496.0,3,3,3,112,51,0,0,0,0,0,2,NA,0,6,2008,WD,Normal,179200.0,2572.0,3.0,17,17
1311,20,RL,100.0,17500,Pave,NA,4,Lvl,AllPub,Inside,3,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,Unknown,0.0,4,4,PConc,4.0,3,3,6,1406.0,1,0.0,496.0,1902.0,GasA,3,Y,SBrkr,1902,0,0,1902,1.0,0.0,2,0,3,1,5.0,7,8.0,2,3,Attchd,1959.0,3,2.0,567.0,3,3,3,0,207,162,0,0,0,0,0,NA,0,5,2010,WD,Normal,335000.0,3804.0,3.0,51,8
1312,20,RL,68.0,8814,Pave,NA,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4.0,3,1,6,925.0,1,0.0,349.0,1274.0,GasA,5,Y,SBrkr,1274,0,0,1274,1.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2005.0,2,2.0,508.0,3,3,3,264,98,0,0,0,0,0,0,NA,0,1,2007,New,Partial,203000.0,2548.0,3.0,2,0
1313,60,RL,,9572,Pave,NA,3,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5.0,3,1,6,482.0,1,0.0,971.0,1453.0,GasA,5,Y,SBrkr,1453,1357,0,2810,0.0,0.0,2,1,4,1,4.0,9,8.0,1,5,Attchd,1990.0,2,2.0,750.0,4,4,3,500,0,0,0,0,0,0,0,NA,0,6,2007,WD,Normal,302000.0,4263.0,2.5,17,17
1314,60,RL,108.0,14774,Pave,NA,3,Lvl,AllPub,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,1393.0,1393.0,GasA,5,Y,SBrkr,1422,1177,0,2599,0.0,0.0,2,1,4,1,4.0,10,8.0,1,3,BuiltIn,1999.0,3,3.0,779.0,3,3,3,668,30,0,0,0,0,0,0,NA,0,5,2010,WD,Normal,333168.0,3992.0,2.5,11,11
1315,20,RL,60.0,8190,Pave,NA,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,CBlock,3.0,3,1,3,732.0,1,0.0,216.0,948.0,GasA,5,Y,SBrkr,948,0,0,948,1.0,0.0,1,0,3,1,3.0,5,8.0,1,3,Detchd,1956.0,1,1.0,280.0,3,3,3,0,36,0,0,0,0,0,0,NA,0,10,2007,WD,Normal,119000.0,1896.0,2.0,53,53
1316,60,RL,85.0,11075,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,Unknown,0.0,3,3,CBlock,2.0,3,2,5,500.0,2,276.0,176.0,952.0,GasA,3,Y,SBrkr,1092,1020,0,2112,0.0,0.0,2,1,4,1,3.0,9,8.0,2,4,Attchd,1969.0,1,2.0,576.0,3,3,3,280,0,0,0,0,0,0,0,NA,0,6,2008,WD,Normal,206900.0,3064.0,2.5,39,39
1317,20,RL,61.0,10226,Pave,NA,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,4,3,PConc,5.0,3,4,1,0.0,1,0.0,1622.0,1622.0,GasA,5,Y,SBrkr,1630,0,0,1630,1.0,0.0,2,0,3,1,5.0,8,8.0,1,4,Attchd,2008.0,2,3.0,860.0,3,3,3,172,42,0,0,0,0,0,0,NA,0,1,2009,WD,Normal,295493.0,3252.0,3.0,1,1
1318,120,FV,47.0,4230,Pave,Pave,4,Lvl,AllPub,Corner,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,5.0,4,1,1,0.0,1,0.0,1352.0,1352.0,GasA,5,Y,SBrkr,1352,0,0,1352,0.0,0.0,2,0,2,1,4.0,5,8.0,1,4,Attchd,2006.0,2,2.0,466.0,3,3,3,0,241,0,0,0,0,0,0,NA,0,4,2007,New,Partial,208900.0,2704.0,2.0,1,0
1319,20,RL,,14781,Pave,NA,2,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4.0,3,4,1,0.0,1,0.0,1753.0,1753.0,GasA,5,Y,SBrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,4.0,7,8.0,1,3,Attchd,2001.0,2,3.0,748.0,3,3,3,198,150,0,0,0,0,0,0,NA,0,8,2006,WD,Normal,275000.0,3540.0,2.0,5,4
1320,20,RL,75.0,10215,Pave,NA,4,Bnk,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3.0,3,1,5,492.0,1,0.0,372.0,864.0,GasA,5,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Attchd,1954.0,1,1.0,248.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,2,2007,WD,Normal,111000.0,1812.0,1.0,53,53
1321,20,RL,70.0,8400,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,Unknown,0.0,3,3,CBlock,3.0,3,1,5,189.0,3,661.0,628.0,1478.0,GasA,4,Y,SBrkr,1478,0,0,1478,1.0,0.0,1,1,3,1,3.0,6,8.0,2,4,Attchd,1957.0,2,2.0,442.0,3,3,3,114,0,0,0,216,0,0,0,NA,0,6,2009,WD,Normal,156500.0,2956.0,2.5,52,52
1322,20,RL,,6627,Pave,NA,3,Lvl,AllPub,Corner,3,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,CBlock,,0,0,0,0.0,0,0.0,0.0,0.0,Floor,3,N,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1955.0,1,1.0,287.0,3,2,3,0,0,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,72500.0,720.0,1.0,59,58
1323,60,RL,107.0,10186,Pave,NA,3,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Unknown,0.0,4,3,PConc,4.0,3,1,6,674.0,1,0.0,76.0,750.0,GasA,5,Y,SBrkr,1061,862,0,1923,1.0,0.0,2,1,3,1,4.0,8,8.0,1,3,Attchd,1992.0,2,2.0,564.0,3,3,3,240,39,0,0,0,0,0,0,NA,0,6,2010,WD,Normal,190000.0,2673.0,3.5,18,18
1324,30,RL,50.0,5330,Pave,NA,4,HLS,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,Unknown,0.0,2,3,CBlock,3.0,3,1,2,280.0,1,0.0,140.0,420.0,GasA,4,Y,SBrkr,708,0,0,708,0.0,0.0,1,0,2,1,2.0,5,8.0,0,0,NA,,0,0.0,0.0,0,0,3,164,0,0,0,0,0,0,0,NA,0,12,2009,WD,Normal,82500.0,1128.0,1.0,69,59
1325,20,RL,75.0,9986,Pave,NA,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5.0,3,3,1,0.0,1,0.0,1795.0,1795.0,GasA,5,Y,SBrkr,1795,0,0,1795,0.0,0.0,2,0,2,1,4.0,7,8.0,1,4,Attchd,2007.0,2,3.0,895.0,3,3,3,0,49,0,0,0,0,0,0,NA,0,2,2007,New,Partial,147000.0,3590.0,2.0,1,0
1326,30,RM,40.0,3636,Pave,NA,4,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,Unknown,0.0,3,3,BrkTil,3.0,2,1,1,0.0,1,0.0,796.0,796.0,GasA,2,N,SBrkr,796,0,0,796,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,NA,,0,0.0,0.0,0,0,1,0,0,100,0,0,0,0,3,NA,0,1,2008,WD,Normal,55000.0,1592.0,1.0,86,58
1327,30,RH,70.0,4270,Pave,NA,4,Bnk,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,BrkTil,3.0,3,1,3,544.0,1,0.0,0.0,544.0,GasA,5,Y,SBrkr,774,0,0,774,0.0,0.0,1,0,3,1,4.0,6,8.0,0,0,NA,,0,0.0,0.0,0,0,3,0,0,286,0,0,0,0,0,NA,0,5,2007,WD,Normal,79000.0,1318.0,1.0,76,1
1328,20,RL,60.0,6600,Pave,NA,4,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,4,CBlock,3.0,3,1,5,641.0,1,0.0,175.0,816.0,GasA,5,Y,SBrkr,816,0,0,816,0.0,1.0,1,0,3,1,4.0,5,8.0,1,5,Attchd,1982.0,1,1.0,264.0,3,3,3,0,0,0,0,0,0,0,3,NA,0,10,2008,WD,Normal,130500.0,1632.0,1.5,26,0
1329,50,RM,60.0,10440,Pave,Grvl,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,Unknown,0.0,4,4,BrkTil,4.0,3,1,2,493.0,1,0.0,1017.0,1510.0,GasW,5,Y,SBrkr,1584,1208,0,2792,0.0,0.0,2,0,5,1,3.0,8,5.0,2,3,Detchd,1920.0,1,2.0,520.0,2,3,3,0,547,0,0,480,0,0,3,Shed,1150,6,2008,WD,Normal,256000.0,4302.0,2.0,88,58
1330,60,RL,63.0,9084,Pave,NA,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,4.0,3,1,1,0.0,1,0.0,935.0,935.0,GasA,4,Y,SBrkr,955,677,0,1632,0.0,0.0,2,1,3,1,3.0,8,8.0,1,3,Attchd,1998.0,3,2.0,462.0,3,3,3,0,28,0,0,0,0,0,0,NA,0,6,2006,WD,Normal,176500.0,2567.0,2.5,8,8
1331,20,RL,85.0,10000,Pave,NA,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4.0,4,3,1,0.0,1,0.0,1588.0,1588.0,GasA,5,Y,SBrkr,1588,0,0,1588,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2006.0,2,3.0,825.0,3,3,3,144,45,0,0,0,0,0,0,NA,0,12,2007,WD,Normal,227000.0,3176.0,2.0,1,1
1332,80,RL,55.0,10780,Pave,NA,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,3,5,483.0,1,0.0,428.0,911.0,GasA,4,Y,SBrkr,954,0,0,954,0.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Detchd,1976.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,7,2006,WD,Normal,132500.0,1865.0,1.0,30,30
1333,20,RL,67.0,8877,Pave,NA,4,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,2,5,690.0,1,0.0,126.0,816.0,GasA,5,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,3.0,3,8.0,1,4,Detchd,1958.0,1,1.0,288.0,2,2,3,0,0,0,0,0,0,0,0,NA,0,5,2009,WD,Normal,100000.0,1632.0,2.0,71,51
1334,50,RM,60.0,7200,Pave,NA,4,Lvl,AllPub,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,803.0,803.0,GasA,5,Y,SBrkr,803,557,0,1360,0.0,0.0,1,1,2,1,4.0,6,8.0,0,0,Detchd,1951.0,1,1.0,297.0,3,3,3,0,65,190,0,0,0,0,3,NA,0,7,2006,WD,Normal,125500.0,2163.0,1.5,68,11
1335,160,RM,24.0,2368,Pave,NA,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,Unknown,312.0,3,3,CBlock,3.0,3,1,2,765.0,1,0.0,0.0,765.0,GasA,3,Y,SBrkr,765,600,0,1365,0.0,0.0,1,1,3,1,3.0,7,7.0,0,0,Attchd,1970.0,1,2.0,440.0,3,3,3,0,36,0,0,0,0,0,0,NA,0,5,2009,WD,Normal,125000.0,2130.0,1.5,39,39
1336,20,RL,80.0,9650,Pave,NA,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4.0,3,1,5,686.0,1,0.0,664.0,1350.0,GasA,3,Y,SBrkr,1334,0,0,1334,0.0,1.0,2,0,2,1,3.0,6,8.0,1,3,Attchd,1977.0,2,2.0,630.0,3,3,3,0,16,0,0,0,0,0,0,NA,0,4,2009,WD,Normal,167900.0,2684.0,2.5,32,32
1337,90,RL,87.0,9246,Pave,NA,3,Lvl,AllPub,Inside,3,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,1656.0,1656.0,GasA,3,Y,SBrkr,1656,0,0,1656,0.0,0.0,2,0,4,2,3.0,8,8.0,0,0,Detchd,1973.0,1,2.0,506.0,3,3,3,0,211,0,0,0,0,0,0,NA,0,11,2008,WD,Normal,135000.0,3312.0,2.0,35,35
1338,30,RM,153.0,4118,Pave,Grvl,3,Bnk,AllPub,Corner,2,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,693.0,693.0,Grav,2,N,FuseA,693,0,0,693,0.0,0.0,1,0,2,1,2.0,4,8.0,0,0,NA,,0,0.0,0.0,0,0,1,0,20,0,0,0,0,0,0,NA,0,3,2006,WD,Normal,52500.0,1386.0,1.0,65,56
1339,60,RL,95.0,13450,Pave,NA,3,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,6,700.0,1,0.0,216.0,916.0,GasA,5,Y,SBrkr,920,941,0,1861,1.0,0.0,2,1,3,1,4.0,8,8.0,0,0,BuiltIn,2002.0,2,2.0,492.0,3,3,3,146,91,0,0,0,0,0,0,NA,0,6,2006,WD,Normal,200000.0,2777.0,3.5,4,4
1340,20,RL,120.0,9560,Pave,NA,3,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,Unknown,0.0,3,4,CBlock,3.0,3,2,3,360.0,1,0.0,504.0,864.0,GasA,5,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Attchd,1972.0,2,1.0,288.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,6,2006,WD,Normal,128500.0,1728.0,1.0,34,34
1341,20,RL,70.0,8294,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,858.0,858.0,GasA,3,Y,SBrkr,872,0,0,872,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Detchd,1974.0,1,4.0,480.0,3,3,3,0,0,0,0,0,0,0,2,NA,0,6,2007,WD,Normal,123000.0,1730.0,1.0,36,36
1342,20,RL,66.0,13695,Pave,NA,4,Lvl,AllPub,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,4.0,3,1,6,814.0,1,0.0,300.0,1114.0,GasA,5,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,0,3,1,4.0,6,8.0,0,0,Detchd,2004.0,1,2.0,576.0,3,3,3,0,78,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,155000.0,2228.0,2.0,5,4
1343,60,RL,,9375,Pave,NA,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,1284.0,1284.0,GasA,5,Y,SBrkr,1284,885,0,2169,0.0,0.0,2,1,3,1,4.0,7,8.0,1,4,Attchd,2002.0,2,2.0,647.0,3,3,3,192,87,0,0,0,0,0,0,NA,0,8,2007,WD,Normal,228500.0,3453.0,2.5,5,5
1344,50,RL,57.0,7558,Pave,NA,4,Bnk,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,Unknown,0.0,3,3,BrkTil,3.0,3,1,1,0.0,1,0.0,896.0,896.0,GasA,4,Y,SBrkr,1172,741,0,1913,0.0,0.0,1,1,3,1,3.0,9,8.0,1,3,Detchd,1929.0,1,2.0,342.0,2,2,3,0,0,0,0,0,0,0,0,NA,0,3,2009,WD,Normal,177000.0,2809.0,1.5,81,59
1345,60,RL,85.0,11103,Pave,NA,3,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,728.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4.0,8,8.0,1,3,Attchd,2006.0,3,2.0,440.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,7,2007,New,Partial,155835.0,2184.0,2.5,1,1
1346,30,RM,50.0,6000,Pave,NA,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,PConc,3.0,3,1,5,250.0,1,0.0,710.0,960.0,GasA,4,Y,FuseA,960,0,0,960,0.0,0.0,1,0,2,1,2.0,5,8.0,0,0,Detchd,1997.0,1,1.0,308.0,3,3,3,0,0,168,0,0,0,0,0,NA,0,7,2007,WD,Normal,108500.0,1920.0,1.0,87,57
1347,20,RL,,20781,Pave,NA,2,Lvl,AllPub,CulDSac,3,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,Unknown,0.0,3,3,CBlock,3.0,3,1,4,297.0,3,68.0,1203.0,1568.0,GasA,3,Y,SBrkr,2156,0,0,2156,0.0,0.0,2,0,3,1,3.0,9,8.0,1,4,Attchd,1968.0,2,2.0,508.0,4,3,3,0,80,0,290,0,0,0,0,NA,0,6,2006,WD,Normal,262500.0,3724.0,2.0,38,3
1348,20,RL,93.0,15306,Pave,NA,3,HLS,AllPub,Corner,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5.0,3,4,6,80.0,1,0.0,1652.0,1732.0,GasA,5,Y,SBrkr,1776,0,0,1776,1.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2006.0,3,3.0,712.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,5,2007,New,Partial,283463.0,3508.0,3.0,1,0
1349,20,RL,,16196,Pave,NA,1,Low,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,4,6,1443.0,1,0.0,39.0,1482.0,GasA,5,Y,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,4.0,5,8.0,1,2,Attchd,1998.0,2,2.0,514.0,3,3,3,402,25,0,0,0,0,0,0,NA,0,8,2007,WD,Normal,215000.0,2976.0,3.0,9,9
1350,70,RM,50.0,5250,Pave,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,4,BrkTil,3.0,2,1,2,259.0,1,0.0,425.0,684.0,OthW,2,N,SBrkr,938,1215,205,2358,0.0,0.0,2,0,4,1,3.0,8,8.0,0,0,NA,,0,0.0,0.0,0,0,3,0,54,20,0,0,0,0,0,NA,0,12,2008,WD,Normal,122000.0,2837.0,2.0,136,21
1351,90,RL,91.0,11643,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3.0,3,1,2,500.0,1,0.0,748.0,1248.0,GasA,3,Y,SBrkr,1338,1296,0,2634,1.0,1.0,2,2,6,2,3.0,12,8.0,0,0,Detchd,1969.0,1,4.0,968.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,8,2009,WD,Normal,200000.0,3882.0,4.5,40,40
1352,60,RL,70.0,9247,Pave,NA,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3.0,3,1,3,319.0,1,0.0,539.0,858.0,GasA,5,Y,SBrkr,858,858,0,1716,0.0,0.0,1,1,4,1,3.0,8,8.0,1,4,Attchd,1962.0,3,2.0,490.0,3,3,3,0,84,0,0,120,0,0,0,NA,0,3,2008,WD,Normal,171000.0,2574.0,1.5,46,46
1353,50,RM,50.0,6000,Pave,NA,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,4,3,BrkTil,3.0,3,1,1,0.0,1,0.0,698.0,698.0,GasA,3,Y,SBrkr,786,390,0,1176,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1999.0,1,2.0,624.0,3,3,1,210,0,0,0,0,0,0,0,NA,0,7,2009,WD,Normal,134900.0,1874.0,1.0,72,9
1354,50,RL,56.0,14720,Pave,NA,3,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4.0,3,3,6,816.0,1,0.0,1217.0,2033.0,GasA,5,Y,SBrkr,2053,1185,0,3238,1.0,0.0,2,1,4,1,4.0,9,8.0,1,5,Attchd,1996.0,3,3.0,666.0,3,3,3,283,86,0,0,0,0,0,0,NA,0,3,2010,WD,Normal,410000.0,5271.0,3.5,15,14
1355,60,RL,,10316,Pave,NA,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,6,735.0,1,0.0,257.0,992.0,GasA,5,Y,SBrkr,992,873,0,1865,1.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Attchd,2000.0,2,3.0,839.0,3,3,3,0,184,0,0,0,0,0,0,NA,0,6,2008,WD,Normal,235000.0,2857.0,3.5,8,8
1356,80,RL,102.0,10192,Pave,NA,3,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,570.0,570.0,GasA,4,Y,SBrkr,1222,698,0,1920,0.0,0.0,3,0,4,1,4.0,8,8.0,1,3,Attchd,1968.0,2,2.0,487.0,3,3,3,0,98,0,0,0,0,0,4,NA,0,9,2006,WD,Normal,170000.0,2490.0,3.0,38,14
1357,20,RL,,9477,Pave,NA,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3.0,3,1,3,340.0,1,0.0,524.0,864.0,GasA,3,Y,SBrkr,892,0,0,892,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Attchd,1966.0,2,1.0,264.0,3,3,3,0,0,0,0,0,0,0,2,NA,0,10,2008,WD,Normal,110000.0,1756.0,1.0,42,42
